uid|sb|code|error|updated
uid://A002/X9707f1/X1b7b|uid://A001/X146/X65|2013.1.01091.S|0.0633613963597|False
uid://A002/X972bd6/X763|uid://A001/X146/X63|2013.1.01091.S|0.0306925287065|False
uid://A002/X972bd6/Xa80|uid://A001/X146/X63|2013.1.01091.S|0.0306925287065|False
uid://A002/X9fa4e2/X6759|uid://A001/X146/X5e|2013.1.01091.S|0.0497659951726|False
uid://A002/X9fddd8/X17c9|uid://A001/X146/X60|2013.1.01091.S|0.0681119483252|False
uid://A002/X9ff365/X3a9|uid://A001/X146/X61|2013.1.01091.S|0.0571138903452|False
uid://A002/X9ff365/X739|uid://A001/X146/X61|2013.1.01091.S|0.0571138903452|False
uid://A002/Xa12240/X2b2|uid://A001/X146/X63|2013.1.01091.S|0.0306925287065|False
uid://A002/Xa14be9/X22a|uid://A001/X146/X63|2013.1.01091.S|0.0306925287065|False
uid://A002/Xa25bbf/X570a|uid://A001/X146/X65|2013.1.01091.S|0.0633613963597|False
uid://A002/X8970e9/X6f|uid://A001/X122/X220|2013.1.01114.S|0.0133903156623|False
uid://A002/X8970e9/X46b|uid://A001/X122/X220|2013.1.01114.S|0.0133903156623|False
uid://A002/X899169/X2632|uid://A001/X122/X220|2013.1.01114.S|0.0133903156623|False
uid://A002/X99b0a8/X23c|uid://A001/X122/X21f|2013.1.01114.S|0.0161442644857|False
uid://A002/X9e4650/X31f2|uid://A001/X146/X49|2013.1.01119.S|0.0103925583839|False
uid://A002/Xa0b40d/X4f35|uid://A001/X146/X49|2013.1.01119.S|0.0103925583839|False
uid://A002/X856bb8/X433a|uid://A001/X12f/X30c|2013.1.01161.S|0.0250676037819|False
uid://A002/X85ade7/Xc2e|uid://A001/X12f/X311|2013.1.01161.S|0.0242085170605|False
uid://A002/X97fa9e/Xc3d|uid://A001/X12f/X30b|2013.1.01161.S|0.0209945011861|False
uid://A002/X984bbe/X2804|uid://A001/X12f/X310|2013.1.01161.S|0.0228274973065|False
uid://A002/X9a9a13/X13cd|uid://A001/X12f/X311|2013.1.01161.S|0.0242085170605|False
uid://A002/X9d355b/X262|uid://A001/X12f/X30c|2013.1.01161.S|0.0250676037819|False
uid://A002/X9d355b/X538|uid://A001/X12f/X30b|2013.1.01161.S|0.0209945011861|False
uid://A002/Xa055bc/X595|uid://A001/X12f/X30f|2013.1.01161.S|0.0228274973065|False
uid://A002/Xa16f89/X2a8c|uid://A001/X12f/X30a|2013.1.01161.S|0.0209945011861|False
uid://A002/X969646/X231c|uid://A001/X120/X8|2013.1.01202.S|0.0509429756882|False
uid://A002/Xa12240/X794|uid://A001/X120/X8|2013.1.01202.S|0.0509429756882|False
uid://A002/Xa12240/Xc4f|uid://A001/X120/X8|2013.1.01202.S|0.0509429756882|False
uid://A002/X9ee74a/X2d1d|uid://A001/X197/Xea|2013.1.01204.S|0.250698418851|False
uid://A002/X9fddd8/X3328|uid://A001/X197/Xea|2013.1.01204.S|0.318082451653|False
uid://A002/X9fddd8/X38bb|uid://A001/X197/Xea|2013.1.01204.S|0.318082451653|False
uid://A002/Xa0ad41/X443|uid://A001/X197/Xea|2013.1.01204.S|0.318082451653|False
uid://A002/Xa0ad41/X7cc|uid://A001/X197/Xea|2013.1.01204.S|0.318082451653|False
uid://A002/Xa0f8da/X2242|uid://A001/X197/Xea|2013.1.01204.S|0.318082451653|False
uid://A002/Xa7dc73/X12aa|uid://A001/X197/X39|2013.1.01204.S|0.345154188383|True
uid://A002/Xa8df68/Xfc|uid://A001/X197/X39|2013.1.01204.S|0.345154188383|True
uid://A002/Xa916fc/X561e|uid://A001/X197/X39|2013.1.01204.S|0.345154188383|True
uid://A002/Xa77ec0/X3ec|uid://A001/X197/X20|2013.1.01242.S|0.0150494935533|False
uid://A002/Xaaa05f/X37a|uid://A001/X197/X21|2013.1.01242.S|0.0145566919713|True
uid://A002/X9896b4/X33e5|uid://A001/X146/Xbe|2013.1.01305.S|0.0481764199714|False
uid://A002/X9dcf39/X2dbd|uid://A001/X146/Xbe|2013.1.01305.S|0.0481764199714|False
uid://A002/X804fed/X50e|uid://A001/X122/Xee|2013.1.01312.S|0.0176925479653|False
uid://A002/X821133/X3a0|uid://A001/X122/Xee|2013.1.01312.S|0.0176925479653|False
uid://A002/X82fd01/X32b|uid://A001/X122/Xee|2013.1.01312.S|0.0176925479653|False
uid://A002/X83f101/X85e|uid://A001/X122/Xec|2013.1.01312.S|0.0159014158192|False
uid://A002/X85dcf7/X459|uid://A001/X122/Xee|2013.1.01312.S|0.0176925479653|False
uid://A002/X85dcf7/X8ea|uid://A001/X122/Xee|2013.1.01312.S|0.0176925479653|False
uid://A002/X872bbc/X1695|uid://A001/X122/Xee|2013.1.01312.S|0.0176925479653|False
uid://A002/X872bbc/X1920|uid://A001/X122/Xec|2013.1.01312.S|0.0159014158192|False
uid://A002/X872bbc/X1963|uid://A001/X122/Xee|2013.1.01312.S|0.0176925479653|False
uid://A002/X87544a/Xda7|uid://A001/X122/Xee|2013.1.01312.S|0.0176925479653|False
uid://A002/X87544a/X110c|uid://A001/X122/Xee|2013.1.01312.S|0.0176925479653|False
uid://A002/X877e41/X8e|uid://A001/X122/Xee|2013.1.01312.S|0.0176925479653|False
uid://A002/X877e41/X41e|uid://A001/X122/Xee|2013.1.01312.S|0.0176925479653|False
uid://A002/X98ed3f/X2f25|uid://A001/X122/Xed|2013.1.01312.S|0.0159014158192|False
uid://A002/X98ed3f/X32d8|uid://A001/X122/Xed|2013.1.01312.S|0.0159014158192|False
uid://A002/Xa08aa0/Xaf6|uid://A001/X122/Xec|2013.1.01312.S|0.0159014158192|False
uid://A002/Xa08aa0/X1168|uid://A001/X122/Xec|2013.1.01312.S|0.0159014158192|False
uid://A002/X9896b4/X4624|uid://A001/X122/X2b1|2013.1.01358.S|0.0239386996755|False
uid://A002/X9896b4/X522a|uid://A001/X122/X2b1|2013.1.01358.S|0.0239386996755|False
uid://A002/X99850b/X562|uid://A001/X122/X2b1|2013.1.01358.S|0.0239386996755|False
uid://A002/X9998b8/X1b35|uid://A001/X122/X2b2|2013.1.01358.S|0.0423960564694|False
uid://A002/X9998b8/X2060|uid://A001/X122/X2b2|2013.1.01358.S|0.0423960564694|False
uid://A002/X9d4710/X1fe0|uid://A001/X122/X2b2|2013.1.01358.S|0.0423960564694|False
uid://A002/X9d6f4c/X9d9|uid://A001/X122/X2b2|2013.1.01358.S|0.0423960564694|False
uid://A002/Xa14be9/X6ac|uid://A001/X196/X72|2013.1.01364.S|0.181489613758|False
uid://A002/Xa2d681/Xd1b|uid://A001/X196/X72|2013.1.01364.S|0.181489613758|False
uid://A002/Xa2ea64/Xfa9|uid://A001/X196/X72|2013.1.01364.S|0.181489613758|False
uid://A002/X9dcf39/X28ff|uid://A001/X147/X261|2013.1.01391.S|0.217121765921|True
uid://A002/X9dcf39/X3085|uid://A001/X147/X262|2013.1.01391.S|0.200864201049|False
uid://A002/X9dcf39/X3484|uid://A001/X147/X262|2013.1.01391.S|0.200864201049|False
uid://A002/X9de499/X2f4a|uid://A001/X147/X265|2013.1.01391.S|0.216558755759|True
uid://A002/X9de499/X3601|uid://A001/X147/X269|2013.1.01391.S|0.120859411443|False
uid://A002/X9de499/X40c0|uid://A001/X147/X26d|2013.1.01391.S|0.109361661718|False
uid://A002/X9de499/X4652|uid://A001/X147/X271|2013.1.01391.S|0.1964650045|True
uid://A002/X9e0695/X15c1|uid://A001/X147/X275|2013.1.01391.S|0.195959284859|True
uid://A002/X9e0695/X1d51|uid://A001/X147/X269|2013.1.01391.S|0.120859411443|False
uid://A002/X9e0695/X2447|uid://A001/X147/X26d|2013.1.01391.S|0.109361661718|False
uid://A002/X9e0695/X2b52|uid://A001/X147/X265|2013.1.01391.S|0.216558755759|True
uid://A002/X9e0695/X32ff|uid://A001/X147/X271|2013.1.01391.S|0.1964650045|True
uid://A002/X9e0695/X388a|uid://A001/X147/X261|2013.1.01391.S|0.217121765921|True
uid://A002/X9e0695/X7fd8|uid://A001/X147/X262|2013.1.01391.S|0.200864201049|False
uid://A002/X9efec8/X2dbf|uid://A001/X147/X266|2013.1.01391.S|0.193657630859|False
uid://A002/X9f2ff8/X3d54|uid://A001/X147/X26a|2013.1.01391.S|0.108650951972|False
uid://A002/X9f2ff8/X4197|uid://A001/X147/X26a|2013.1.01391.S|0.108650951972|False
uid://A002/X9f2ff8/X457a|uid://A001/X147/X26a|2013.1.01391.S|0.108650951972|False
uid://A002/X9f54f7/X1027|uid://A001/X147/X272|2013.1.01391.S|0.21350530309|False
uid://A002/X9f54f7/X1500|uid://A001/X147/X272|2013.1.01391.S|0.21350530309|False
uid://A002/X9f54f7/X18ab|uid://A001/X147/X272|2013.1.01391.S|0.21350530309|False
uid://A002/X9f71ec/Xe8a|uid://A001/X147/X276|2013.1.01391.S|0.208088214602|False
uid://A002/X9f71ec/X12d7|uid://A001/X147/X276|2013.1.01391.S|0.208088214602|False
uid://A002/X9f9284/X1212|uid://A001/X147/X276|2013.1.01391.S|0.208088214602|False
uid://A002/X9f9284/X1664|uid://A001/X147/X276|2013.1.01391.S|0.208088214602|False
uid://A002/X9f9284/X1b25|uid://A001/X147/X276|2013.1.01391.S|0.208088214602|False
uid://A002/X9f9284/X1fb6|uid://A001/X147/X266|2013.1.01391.S|0.193657630859|False
uid://A002/X9f9284/X240e|uid://A001/X147/X266|2013.1.01391.S|0.193657630859|False
uid://A002/Xa068cb/X15b5|uid://A001/X147/X26e|2013.1.01391.S|0.106126062929|False
uid://A002/Xa09b0b/X5bc|uid://A001/X147/X26e|2013.1.01391.S|0.106126062929|False
uid://A002/Xa0f8da/X1d5f|uid://A001/X147/X26e|2013.1.01391.S|0.106126062929|False
uid://A002/Xae4720/X3420|uid://A001/X2f7/X98|2015.1.00007.S|0.0116915394414|True
uid://A002/Xaeaf96/Xc92|uid://A002/Xad2d3f/X1|2015.1.00007.S|0.0106756560803|True
uid://A002/Xaee04e/X18c2|uid://A001/X2f7/X99|2015.1.00007.S|0.0122526551916|True
uid://A002/Xaee04e/X1c05|uid://A001/X2f7/X99|2015.1.00007.S|0.0122526551917|True
uid://A002/Xaee04e/X20cd|uid://A001/X2f7/X99|2015.1.00007.S|0.0122526551917|True
uid://A002/Xaef195/X306c|uid://A001/X2f7/X99|2015.1.00007.S|0.0122526552041|True
uid://A002/Xaf7f20/X1264|uid://A001/X2fe/X2d|2015.1.00121.S|0.0228455891712|True
uid://A002/Xaf7f20/X1652|uid://A001/X2fe/X25|2015.1.00121.S|0.0228274973065|True
uid://A002/Xaf985b/X651|uid://A001/X2fe/X29|2015.1.00121.S|0.0228094125477|True
uid://A002/Xb020f7/X2c16|uid://A001/X2fe/X26|2015.1.00121.S|0.0242085170605|True
uid://A002/Xb020f7/X3616|uid://A001/X2fe/X26|2015.1.00121.S|0.0242085170605|True
uid://A002/Xb020f7/X4679|uid://A001/X2fe/X26|2015.1.00121.S|0.0242085170605|True
uid://A002/Xb03fa0/X1b38|uid://A001/X2fe/X26|2015.1.00121.S|0.0242085170605|True
uid://A002/Xb03fa0/X2333|uid://A001/X2fe/X2a|2015.1.00121.S|0.0241893371815|True
uid://A002/Xb03fa0/X2c22|uid://A001/X2fe/X2a|2015.1.00121.S|0.0241893371815|True
uid://A002/Xaf4574/X6f9|uid://A001/X2fe/X10d|2015.1.00190.S|0.15827974435|True
uid://A002/Xaf4574/Xa4b|uid://A001/X2fe/X10d|2015.1.00190.S|0.15827974433|True
uid://A002/Xaf9ce7/X2963|uid://A001/X2fe/X3d6|2015.1.00223.S|0.0144612136098|True
uid://A002/Xaf9ce7/X2cd2|uid://A001/X2fe/X3d6|2015.1.00223.S|0.0144612136098|True
uid://A002/Xaf9ce7/X507a|uid://A001/X2fe/X3d8|2015.1.00223.S|0.0144073475685|True
uid://A002/Xaf9ce7/X14e|uid://A001/X2fe/X267|2015.1.00258.S|0.0743098986272|True
uid://A002/Xaf9ce7/X61a|uid://A001/X2fe/X267|2015.1.00258.S|0.0743098986272|True
uid://A002/Xaf9ce7/X3049|uid://A001/X2fe/X26b|2015.1.00258.S|0.393608183388|True
uid://A002/Xaf9ce7/X3394|uid://A001/X2fe/X26b|2015.1.00258.S|0.393608183388|True
uid://A002/Xad93f4/X1b37|uid://A001/X2d8/Xa2|2015.1.00357.S|0.171759450848|True
uid://A002/Xad93f4/X2067|uid://A001/X2d8/Xa2|2015.1.00357.S|0.171759450848|True
uid://A002/Xad93f4/X25b2|uid://A001/X2d8/Xa2|2015.1.00357.S|0.171759450848|True
uid://A002/Xad93f4/X29d5|uid://A001/X2d8/Xa2|2015.1.00357.S|0.171759450848|True
uid://A002/Xadabcb/Xcc1|uid://A001/X2d8/X9d|2015.1.00357.S|0.099461770072|True
uid://A002/Xadabcb/X1102|uid://A001/X2d8/X9d|2015.1.00357.S|0.099461770072|True
uid://A002/Xadabcb/X1565|uid://A001/X2d8/Xa1|2015.1.00357.S|0.161806292907|True
uid://A002/Xadabcb/X1dcc|uid://A001/X2d8/Xa1|2015.1.00357.S|0.161806292907|True
uid://A002/Xadc734/X202b|uid://A001/X2d8/Xa1|2015.1.00357.S|0.161806292907|True
uid://A002/Xadc734/X2a25|uid://A001/X2d8/X9d|2015.1.00357.S|0.099461770072|True
uid://A002/Xade68e/X2bf0|uid://A001/X2d8/X9d|2015.1.00357.S|0.099461770072|True
uid://A002/Xae4720/X309a|uid://A001/X2d8/Xa1|2015.1.00357.S|0.161806292907|True
uid://A002/Xae4720/X5ee1|uid://A001/X2d8/Xa2|2015.1.00357.S|0.171759450848|True
uid://A002/Xae4720/X62b1|uid://A001/X2d8/Xa9|2015.1.00357.S|0.171103096826|True
uid://A002/Xae4720/X6890|uid://A001/X2d8/Xa2|2015.1.00357.S|0.171759450848|True
uid://A002/Xae4720/X69b9|uid://A001/X2d8/Xa9|2015.1.00357.S|0.171103096826|True
uid://A002/Xae5b1d/X1d92|uid://A001/X2d8/X9e|2015.1.00357.S|0.0998010699117|True
uid://A002/Xae75f3/Xf18|uid://A001/X2d8/Xad|2015.1.00357.S|0.229753380716|True
uid://A002/Xae75f3/X1211|uid://A001/X2d8/Xad|2015.1.00357.S|0.229753380716|True
uid://A002/Xae75f3/X14d2|uid://A001/X2d8/Xa5|2015.1.00357.S|0.21821605215|True
uid://A002/Xae926d/X10f2|uid://A001/X2d8/Xa5|2015.1.00357.S|0.21821605215|True
uid://A002/Xb020f7/X232e|uid://A001/X2d8/Xa2|2015.1.00357.S|0.171759450848|True
uid://A002/Xac4a6e/X1ca|uid://A001/X2d1/X24|2015.1.00418.S|0.0446341349077|True
uid://A002/Xacca73/Xf7f|uid://A001/X2d1/X24|2015.1.00418.S|0.0446341349077|True
uid://A002/Xacca73/X16fd|uid://A001/X2d1/X24|2015.1.00418.S|0.0446341349077|True
uid://A002/Xad93f4/X43e6|uid://A001/X2d1/X24|2015.1.00418.S|0.0446341349077|True
uid://A002/Xaeaf96/X23b|uid://A001/X2f6/X15b|2015.1.00581.S|0.0697239147596|True
uid://A002/Xaebbcb/X6ad|uid://A001/X2f6/X15a|2015.1.00581.S|0.163282516748|True
uid://A002/Xaeedf8/X43b|uid://A001/X2f6/X159|2015.1.00581.S|0.121131730359|True
uid://A002/Xaef195/X4f46|uid://A001/X2f6/X158|2015.1.00581.S|0.120150684782|True
uid://A002/Xae4720/X9a1|uid://A001/X2f7/X89|2015.1.00669.S|0.0313322037021|True
uid://A002/Xae4720/Xcc3|uid://A001/X2f7/X89|2015.1.00669.S|0.0313322037021|True
uid://A002/Xae4720/X2ab8|uid://A001/X2f7/X89|2015.1.00669.S|0.0313322037021|True
uid://A002/Xae4720/X2d95|uid://A001/X2f7/X89|2015.1.00669.S|0.0313322037021|True
uid://A002/Xae4720/X591d|uid://A001/X2f7/X89|2015.1.00669.S|0.0313322037021|True
uid://A002/Xae75f3/Xba2|uid://A001/X2f7/X8a|2015.1.00669.S|0.0333255825164|True
uid://A002/Xae75f3/X389c|uid://A001/X2f7/X8a|2015.1.00669.S|0.0333255825164|True
uid://A002/Xae75f3/X3b79|uid://A001/X2f7/X8a|2015.1.00669.S|0.0333255825164|True
uid://A002/Xae75f3/X3c72|uid://A001/X2f7/X8a|2015.1.00669.S|0.0333255825164|True
uid://A002/Xae75f3/X4000|uid://A001/X2f7/X8a|2015.1.00669.S|0.0333255825164|True
uid://A002/Xaecf7b/X65c|uid://A001/X2f7/X8a|2015.1.00669.S|0.0333255825164|True
uid://A002/Xaec9ef/Xfd9|uid://A001/X2df/Xee|2015.1.00908.S|0.0230740754299|True
uid://A002/Xaec9ef/X13a9|uid://A001/X2df/Xee|2015.1.00908.S|0.0230740754299|True
uid://A002/Xaecf7b/X402d|uid://A001/X2df/Xee|2015.1.00908.S|0.0230740754299|True
uid://A002/Xaecf7b/X476a|uid://A001/X2df/Xee|2015.1.00908.S|0.0230740754299|True
uid://A002/Xaf05a3/X1c74|uid://A001/X2df/Xef|2015.1.00908.S|0.0136826324192|True
uid://A002/Xaf05a3/X2094|uid://A001/X2df/Xef|2015.1.00908.S|0.0136826324192|True
uid://A002/Xaf05a3/X24d9|uid://A001/X2df/Xef|2015.1.00908.S|0.0136826324192|True
uid://A002/Xaf05a3/X2942|uid://A001/X2df/Xef|2015.1.00908.S|0.0136826324192|True
uid://A002/Xaf05a3/X5f98|uid://A001/X2df/Xef|2015.1.00908.S|0.0136826324192|True
uid://A002/Xaf05a3/X6697|uid://A001/X2df/Xef|2015.1.00908.S|0.0136826324192|True
uid://A002/Xaf05a3/X6e78|uid://A001/X2df/Xef|2015.1.00908.S|0.0136826324192|True
uid://A002/Xaf9ce7/X3877|uid://A001/X2fb/X240|2015.1.00956.S|0.0687897905614|True
uid://A002/Xaf9ce7/X4397|uid://A001/X2fb/X254|2015.1.00956.S|0.0115377601477|True
uid://A002/Xafb2c8/X500|uid://A001/X2fb/X250|2015.1.00956.S|0.0171416858401|True
uid://A002/Xafb2c8/Xaeb|uid://A001/X2fb/X25c|2015.1.00956.S|0.0166383356503|True
uid://A002/Xaf2188/X3019|uid://A001/X2de/X4|2015.1.01013.S|0.135617546645|True
uid://A002/Xaf372c/X1c2|uid://A001/X2de/X4|2015.1.01013.S|0.135617546645|True
uid://A002/Xaf372c/X4cc|uid://A001/X2de/Xa3|2015.1.01013.S|0.109365922213|True
uid://A002/Xaf372c/X6f0|uid://A001/X2de/Xa3|2015.1.01013.S|0.109365922213|True
uid://A002/Xaf05a3/X6b0d|uid://A001/X2f6/X29e|2015.1.01014.S|0.0307882104004|True
uid://A002/Xaf05a3/X6d52|uid://A001/X2f6/X29e|2015.1.01014.S|0.0307882104004|True
uid://A002/Xaf2188/X1a6e|uid://A001/X2f6/X29a|2015.1.01014.S|0.0111703937645|True
uid://A002/Xaf2188/X1dca|uid://A001/X2f6/X29a|2015.1.01014.S|0.0111703937645|True
uid://A002/Xaf3cd6/Xbe7|uid://A001/X2f6/X29a|2015.1.01014.S|0.0111703937645|True
uid://A002/Xaeaf96/X61a|uid://A001/X2d8/X1e7|2015.1.01046.S|0.023293111768|True
uid://A002/Xaeaf96/X944|uid://A001/X2d8/X1e7|2015.1.01046.S|0.023293111768|True
uid://A002/Xaeaf96/X2d31|uid://A001/X2d8/X1e9|2015.1.01046.S|0.0170332243199|True
uid://A002/Xaeaf96/X2f8b|uid://A001/X2d8/X1e9|2015.1.01046.S|0.0170332243199|True
uid://A002/Xaebbcb/X1662|uid://A001/X2d8/X1e9|2015.1.01046.S|0.0170332243199|True
uid://A002/Xaebbcb/X36cb|uid://A001/X2d8/X1e9|2015.1.01046.S|0.0170332243199|True
uid://A002/Xad74b0/X991|uid://A001/X2d6/X115|2015.1.01125.S|0.0196309616995|True
uid://A002/Xad7fdd/Xefa|uid://A001/X2d6/X115|2015.1.01125.S|0.0196309616995|True
uid://A002/Xad7fdd/X19cb|uid://A001/X2d6/X115|2015.1.01125.S|0.0196309616995|True
uid://A002/Xadc734/X321|uid://A001/X2d6/X115|2015.1.01125.S|0.0196309616995|True
uid://A002/Xaea19c/X330|uid://A001/X2d6/X114|2015.1.01125.S|0.0162023512779|True
uid://A002/Xaef195/X184a|uid://A001/X2d6/X114|2015.1.01125.S|0.0162023512779|True
uid://A002/Xaef195/X1bf1|uid://A001/X2d6/X115|2015.1.01125.S|0.0196309616995|True
uid://A002/Xaef195/X1e6a|uid://A001/X2d6/X114|2015.1.01125.S|0.0162023512779|True
uid://A002/Xaef195/X532f|uid://A001/X2d6/X115|2015.1.01125.S|0.0196309616995|True
uid://A002/Xaf9ce7/X3ce6|uid://A001/X2fa/X293|2015.1.01130.S|0.0255919265712|True
uid://A002/Xb00ce7/X2768|uid://A001/X2fb/Xc8e|2015.1.01135.S|0.0383687972482|True
uid://A002/Xaf6995/X23d|uid://A001/X2fb/X185|2015.1.01232.S|0.286127221868|True
uid://A002/Xaeaf96/X2150|uid://A001/X2f7/X11e|2015.1.01329.S|0.0172323370742|True
uid://A002/Xaebbcb/X213e|uid://A001/X2f7/X11e|2015.1.01329.S|0.0172323370742|True
uid://A002/Xaebbcb/X2430|uid://A001/X2f7/X11e|2015.1.01329.S|0.0172323370742|True
uid://A002/Xaebbcb/X5026|uid://A001/X2f7/X11f|2015.1.01329.S|0.0191795170643|True
uid://A002/Xaecf7b/X2754|uid://A001/X2f7/X11f|2015.1.01329.S|0.0191795170643|True
uid://A002/Xaf7f20/X1d5b|uid://A001/X2fb/X479|2015.1.01344.S|2.20884006148|True
uid://A002/Xac5575/Xa3f5|uid://A001/X2df/X117|2015.1.01388.S|0.0394535705099|True
uid://A002/Xac5575/Xab3c|uid://A001/X2df/X117|2015.1.01388.S|0.0394535705099|True
uid://A002/Xac5575/Xb22c|uid://A001/X2df/X117|2015.1.01388.S|0.0394535705099|True
uid://A002/Xac5575/Xb951|uid://A001/X2df/X117|2015.1.01388.S|0.0394535705099|True
uid://A002/Xac7ce4/X47b|uid://A001/X2df/X117|2015.1.01388.S|0.0394535705099|True
uid://A002/Xac7ce4/X80c|uid://A001/X2df/X117|2015.1.01388.S|0.0394535705099|True
uid://A002/Xac7ce4/Xc3f|uid://A001/X2df/X117|2015.1.01388.S|0.0394535705099|True
uid://A002/Xacc4e4/Xbbc|uid://A001/X2df/X117|2015.1.01388.S|0.0394535705099|True
uid://A002/Xacc4e4/Xf98|uid://A001/X2df/X117|2015.1.01388.S|0.0394535705099|True
uid://A002/Xacc4e4/X12f3|uid://A001/X2df/X117|2015.1.01388.S|0.0394535705099|True
uid://A002/Xacca73/X2fe8|uid://A001/X2df/X117|2015.1.01388.S|0.0394535705099|True
uid://A002/Xacca73/X335f|uid://A001/X2df/X117|2015.1.01388.S|0.0394535705099|True
uid://A002/Xacca73/X53fe|uid://A001/X2df/X117|2015.1.01388.S|0.0394535705099|True
uid://A002/Xad6824/X1638|uid://A001/X2df/X117|2015.1.01388.S|0.0394535705099|True
uid://A002/Xad7fdd/X2efe|uid://A001/X2df/X117|2015.1.01388.S|0.0394535705099|True
uid://A002/Xadc734/X1b0e|uid://A001/X2df/X117|2015.1.01388.S|0.0394535705099|True
uid://A002/Xadc734/X2a38|uid://A001/X2df/X117|2015.1.01388.S|0.0394535705099|True
uid://A002/Xadc734/X38a7|uid://A001/X2df/X117|2015.1.01388.S|0.0394535705099|True
uid://A002/Xade68e/X216b|uid://A001/X2df/X117|2015.1.01388.S|0.0394535705099|True
uid://A002/Xaf3cd6/X11dc|uid://A001/X2fb/X223|2015.1.01404.S|0.0142625199065|False
uid://A002/Xaf4574/X271b|uid://A001/X2fb/X223|2015.1.01404.S|0.0142625199065|True
uid://A002/Xaf5c32/X1f39|uid://A001/X2fb/X223|2015.1.01404.S|0.0142625199065|True
uid://A002/Xaef195/X4c94|uid://A001/X2f6/X22c|2015.1.01425.S|0.0178879802289|True
uid://A002/Xaf5c32/X19c8|uid://A001/X2fb/X443|2015.1.01520.S|0.171452470505|True
uid://A002/Xaf6995/X16c3|uid://A001/X2fb/X443|2015.1.01520.S|0.171452470505|True
uid://A002/Xaf9ce7/X1c97|uid://A001/X2fb/X443|2015.1.01520.S|0.171452470505|True
uid://A002/Xaf9ce7/X49ea|uid://A001/X2fb/X443|2015.1.01520.S|0.171452470505|True
uid://A002/Xaf9ce7/X4dd5|uid://A001/X2fb/X443|2015.1.01520.S|0.171452470505|True
uid://A002/Xb03fa0/X3524|uid://A001/X2fb/X444|2015.1.01520.S|0.168643859516|True
uid://A002/Xaf9ce7/X199d|uid://A001/X2fb/X9e|2015.1.01577.S|0.0210856369675|True
uid://A002/Xaf985b/X9b3|uid://A001/X2fe/X3ab|2015.1.01593.S|0.0239212352397|True
uid://A002/Xaf9ce7/X16d1|uid://A001/X2fe/X3af|2015.1.01593.S|0.0154948933348|True
uid://A002/Xaf9ce7/X3ffe|uid://A001/X2fe/X3af|2015.1.01593.S|0.0154948933348|True
uid://A002/Xb02e35/X2ff0|uid://A001/X2fe/X3b0|2015.1.01593.S|0.0122714278739|True
